"Id Empenho";"CÛdigo Empenho";"CÛdigo Categoria de Despesa";"Categoria de Despesa";"CÛdigo Grupo de Despesa";"Grupo de Despesa";"CÛdigo Modalidade de AplicaÁ„o";"Modalidade de AplicaÁ„o";"CÛdigo Elemento de Despesa";"Elemento de Despesa";"CÛdigo SubElemento de Despesa";"SubElemento de Despesa";"DescriÁ„o";"Quantidade";"Valor Unit·rio";"Valor Total"
"46871979";"250025000012018NE800003";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"43";"SERVICOS DE ENERGIA ELETRICA";"ENERGIA ELETRICA - FORNECIMENTO                                               000004120                                                                     Fornecimento de energia elÈtrica para o EdifÌcio-Sede do N˙cleo Estadual do MinistÈrio da Sa˙de em Minas Gerais, situado na Rua EspÌrito Santo n∫ 500 - Centro e no imÛvel onde se encontra o Arquivo Geral, situado na Rua dos Guaranis 334/338, Centro, para o exercÌcio de 2015.";"1,00000";"25000,00000";"25000,00000"
"46872223";"170263000012018NE800011";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"79";"SERV. DE APOIO ADMIN., TECNICO E OPERACIONAL";"SERVICOS ACESSORIOS E COMPLEMENTARES EM ATIVIDADES DE ADMIN                   ISTRACAO, RECURSOS HUMANOS E RECURSOS FINANCEIROS 000024996                   ContrataÁ„o de pessoa jurÌdica especializada para a prestaÁ„o de serviÁos continuados de Auxiliar de EscritÛrio ? CBO n∫ 4110, Auxiliar de DepÛsito (Almoxarife/Armazenista) ? CBO n∫ 4141, Copeira ? CBO n∫ 5134, Recepcionista ? CBO n∫ 4221 e Telefonista ? CBO n∫ 4222, para a Delegacia da Receita Federal do Brasil em Santa Cruz do Sul e unidades administrativas a ela vinculadas, conforme discriminado no Anexo I do Edital.";"1,00000";"50486,46000";"50486,46000"
"46972026";"152005000012018NE000023";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"14";"DIARIAS - PESSOAL CIVIL";"14";"DIARIAS NO PAIS";"ATENDER DESPESAS COM DIARIAS DE  PESSOAL CIVIL NO PAIS, COBRINDO ALIMENTAÁ„O, POUSADA E LOCOMO«√O URBANA DO SERVIDOR PUBLICO ESTATUTARIO OU CELETISTA QUE SEDESLOCAR DE SUA SEDE EM OBJETO DE SERVI«O, EM CARATER EVENTUAL OU TRANSITORIO.";"1,00000";"15000,00000";"15000,00000"
"46972099";"152005000012018NE000007";"3";"DESPESAS CORRENTES";"1";"PESSOAL E ENCARGOS SOCIAIS";"90";"APLICACOES DIRETAS";"07";"CONTRIB. A ENTIDADES FECHADAS DE PREVIDENCIA";"06";"CONTRIBUICAO PATRONAL - FUNPRESP LEI 12618/12";"ATENDER DESPESA COM CONTRIBUIÁıES PATRONAIS DA UNI„O PARA A FUNDAÁ„O DE PREVI-DENCIA COMPLEMENTAR DO SERVIDOR P˙BLICO FEDERAL - FUNPRESP, NOS TERMOS DA LEI 12.618, DE 2012.";"1,00000";"123941,35000";"123941,35000"
"46972168";"152005000012018NE800005";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"91";"APLICACOES DIRETAS - OPER.INTRA-ORCAMENTARIAS";"39";"OUTROS SERVI«OS DE TERCEIROS - PESSOA JURÕDIC";"47";"SERVICOS DE COMUNICACAO EM GERAL";"PUBLICACAO LIVRO / MATERIA - PERIODICA / OFICIAL                              000016152                                                                     ContrataÁ„o de empresa para prestaÁ„o de serviÁos de distribuiÁ„o de publicidade legal. PerÌodo 02/01/2013 a 01/01/2018.";"1,00000";"10000,00000";"10000,00000"
"46972241";"170182000012018NE800015";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"79";"SERV. DE APOIO ADMIN., TECNICO E OPERACIONAL";"PRESTACAO DE SERVICOS DE APOIO ADMINISTRATIVO                                 000005380                                                                     ContrataÁ„o de pessoa jurÌdica para a prestaÁ„o de serviÁos continuados de RecepÁ„o";"3,00000";"6416,67000";"19250,01000"
"46972271";"170185000012018NE800020";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"47";"OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS";"22";"CONTRIBUICAO P/ CUSTEIO DE ILUMINACAO PUBLICA";"ENERGIA ELETRICA - FORNECIMENTO                                               000004120                                                                     PrestaÁ„o dos ServiÁos Tarifados de Energia ElÈtrica, para atender a necessidade das AgÍncias da Receita Federal do Brasil em Cruz Alta/RS, Frederico Westphalen/RS, Palmeira das Missıes/RS, Santa Rosa/RS, S„o Luiz Gonzaga/RS e das Inspetorias da Receita Federal do Brasil em Porto Mau·/RS, Porto Xavier/RS e TrÍs Passos/RS, pelo perÌodo de 60 (sessenta) meses";"60,00000";",16000";"9,60000"
"46972290";"250025000012018NE800013";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"47";"OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS";"22";"CONTRIBUICAO P/ CUSTEIO DE ILUMINACAO PUBLICA";"ENERGIA ELETRICA - FORNECIMENTO                                               000004120                                                                     Fornecimento de energia elÈtrica para o EdifÌcio-Sede do N˙cleo Estadual do MinistÈrio da Sa˙de em Minas Gerais, situado na Rua EspÌrito Santo n∫ 500 - Centro e no imÛvel onde se encontra o Arquivo Geral, situado na Rua dos Guaranis 334/338, Centro, para o exercÌcio de 2015.";"1,00000";"107,89000";"107,89000"
"46972475";"170263000012018NE800006";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"10";"LOCACAO DE IMOVEIS";"LOCACAO DE IMOVEL                                                             000004316                                                                     Uma ·rea de terrenos urbana com a superfÌcie de 3.426,65m2 e respectivas benfeitorias totalizando 2.370,45m2  de ·rea construÌda, localizada no lado esquerdo da rua Ernesto Alves, nesta cidade, conforme matrÌcula do Registro de ImÛveis  n∫ 86.424.";"1,00000";"31105,65000";"31105,65000"
"46972475";"170263000012018NE800006";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"10";"LOCACAO DE IMOVEIS";"LOCACAO DE IMOVEL                                                             000004316                                                                     Uma ·rea de terrenos urbana, com a superfÌcie de 12.874,30m2 e respectivas benfeitorias totalizando 10.338,93m2 de ·rea construÌda, localizada na rua Riachuelo, nesta cidade, esquina com a rua Felipe Jacobus, conforme matrÌcula do Registro de ImÛveis n∫ 86.592.";"1,00000";"77764,14000";"77764,14000"
"46972507";"170263000012018NE800013";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"16";"MANUTENCAO E CONSERV. DE BENS IMOVEIS";"MANUTENCAO / REFORMA PREDIAL                                                  000001627                                                                     ContrataÁ„o de pessoa jurÌdica especializada para a prestaÁ„o de serviÁos continuados de ManutenÁ„o Predial, realizados atravÈs de equipe residente, com dedicaÁ„o exclusiva de m„o de obra, e de equipe de apoio, a serem prestados nos prÈdios de uso da Delegacia da Receita Federal do Brasil em Santa Cruz do Sul, do DepÛsito Regional de Mercadorias e VeÌculos Apreendidos e unidades administrativas subordinadas, localizadas nas cidades de Encantado, Lajeado e Monteneg";"1,00000";"51000,00000";"51000,00000"
"46972623";"250025000012018NE800021";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"92";"DESPESAS DE EXERCICIOS ANTERIORES";"39";"OUTROS SERVICOS DE TERCEIROS - PJ";"ENERGIA ELETRICA - FORNECIMENTO                                               000004120                                                                     Fornecimento de energia elÈtrica para o EdifÌcio-Sede do N˙cleo Estadual do MinistÈrio da Sa˙de em Minas Gerais, situado na Rua EspÌrito Santo n∫ 500 - Centro e no imÛvel onde se encontra o Arquivo Geral, situado na Rua dos Guaranis 334/338, Centro, para o exercÌcio de 2015.";"1,00000";"2392,07000";"2392,07000"
"46973885";"170179000012018NE800018";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"15";"TRIBUTOS A CONTA DO LOCATARIO OU CESSIONARIO";"LOCACAO DE IMOVEL                                                             000004316                                                                     Este item È referente ‡ complementaÁ„o do valor contratual da parte de um dozeavos do imÛvel, pela prorrogaÁ„o de mais 24 meses de locaÁ„o, contados de 19/06/2017 a 18/06/2019.";"24,00000";"28,17000";"676,08000"
"47071728";"170177000012018NE800013";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"74";"FRETES E TRANSPORTES DE ENCOMENDAS";"TRANSPORTE RODOVIARIO - SUBSTANCIAS  PERIGOSAS POR  VEICULOS                  COMUNS 000005207                                                              PrestaÁ„o de SERVI«O DE COLETA DE AGROT”XICOS ILEGAIS, conforme descriÁ„o detalhada constante no item 2 do Anexo I do Edital, atendendo a todas as exigÍncias legais cabÌveis para o setor, como licenÁas ambientais, de operaÁ„o, de impacto local, alvar·s, autorizaÁıes, permissıes, cadastramento, e ainda a manutenÁ„o da regularidade e validade da documentaÁ„o a que estiver obrigada a cumprir referente tambÈm a suas instalaÁıes, m·quinas, equipamentos e seguranÁa.";"1,00000";"1,00000";"1,00000"
"47071739";"200346000012018NE800034";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"20";"MANUT.E CONS.DE B.MOVEIS DE OUTRAS NATUREZAS";"MANUTENCAO DE EMBARCACOES                                                     000003603                                                                     ManutenÁ„o preventiva e corretiva em dois JET Skis modelo FX CRISER, conforme especificaÁıes contidas no Termo de ReferÍncia.";"12,00000";"416,66000";"4999,92000"
"47071739";"200346000012018NE800034";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"20";"MANUT.E CONS.DE B.MOVEIS DE OUTRAS NATUREZAS";"MANUTENCAO DE EMBARCACOES                                                     000003603                                                                     ManutenÁ„o preventiva e corretiva de Bote Pneum·tico SR-500 - Flexboat, conforme especificaÁıes contidas no Termo de ReferÍncia.";"12,00000";"416,66000";"4999,92000"
"47071739";"200346000012018NE800034";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"20";"MANUT.E CONS.DE B.MOVEIS DE OUTRAS NATUREZAS";"MANUTENCAO DE EMBARCACOES                                                     000003603                                                                     ServiÁos de manutenÁ„o para 01 (uma)lancha de patrulha costeira, 36 pÈs, Intech Boating 360, conforme Termo de ReferÍncia.";"12,00000";"833,33000";"9999,96000"
"47071771";"170182000012018NE800002";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"47";"SERVICOS DE COMUNICACAO EM GERAL";"COLETA E TRANSPORTE DE DOCUMENTO COMERCIAL / SIGILOSO                         000013919                                                                     ContrataÁ„o direta de empresa prestadora de serviÁos postais (entrega de correspondÍncias, em ‚mbito nacional, postados como simples e sob registro, acompanhado ou n„o do Aviso do Recebimento AR SEDEX SEDEX 10 pelo perÌodo de 60 meses.";"3,00000";"275,00000";"825,00000"
"47071783";"152005000012018NE800010";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"16";"MANUTENCAO E CONSERV. DE BENS IMOVEIS";"INSTALACAO / MANUTENCAO - ELEVADORES, ESCADAS ROLANTES,  MON                  TA - CARGAS / PLATAFORMA / ESCADAS 000003557                                  ManutenÁ„o preventiva e corretiva de elevadores e plataformas do INES";"1,00000";"5515,45000";"5515,45000"
"47071826";"170177000012018NE800036";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"10";"LOCACAO DE IMOVEIS";"LOCACAO DE IMOVEL                                                             000004316                                                                     ContrataÁ„o de prestaÁ„o de serviÁos de locaÁ„o de imÛvel destinado ‡s instalaÁıes e uso da AgÍncia da Receita Federal do Brasil em GravataÌ/RS.";"1,00000";"1,00000";"1,00000"
"47071841";"170177000012018NE800046";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"44";"SERVICOS DE AGUA E ESGOTO";"FORNECIMENTO DE AGUA CANALIZADA                                               000004146                                                                     PrestaÁ„o de serviÁo de abastecimento de ·gua e captaÁ„o de esgoto sanit·rio para o estacionamento da Delegacia da Receita Federal do Brasil de Porto Alegre/RS, para o perÌodo de 1∫ de janeiro de 2016 a 31 de dezembro de 2020.";"1,00000";"1,00000";"1,00000"
"47072495";"170186000012018NE800012";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"12";"LOCACAO DE MAQUINAS E EQUIPAMENTOS";"LOCACAO DE EQUIPAMENTOS DE TELECOMUNICACOES                                   000004065                                                                     ContrataÁ„o de pessoa jurÌdica para a prestaÁ„o de  serviÁos de locaÁ„o de duas centrais telefÙnicas digitais do tipo PABX e tecnologia CPA-T,  com prestaÁ„o de serviÁos de manutenÁ„o ou conservaÁ„o preventiva e corretiva, sendo  uma central telefÙnica para uso na DRF/URA/RS e outra para uso na IRF/QUA/RS, pelo prazo de 12 (doze) meses, admitidas prorrogaÁıes, por iguais e sucessivos perÌodos de 12 (doze) meses, limitada a vigÍncia ao prazo m·ximo de 48 (quarenta";"1,00000";"11700,00000";"11700,00000"
"47072558";"170180000012018NE800026";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"30";"MATERIAL DE CONSUMO";"39";"MATERIAL P/ MANUTENCAO DE VEICULOS";"1,00000 meses                                                                 PE«A MEC¬NICA/EL…TRICA - VEÕCULO AUTOMOTIVO                                   PE«A MEC¬NICA/EL…TRICA - VEÕCULO AUTOMOTIVO, estimado consumo de peÁas no perÌodo de 12 meses com desconto de 10                                            MARCA: original  ITEM DO PROCESSO: 00027  ITEM DE MATERIAL: 000096695";"1,00000";"1000,00000";"1000,00000"
"47073274";"170187000012018NE800006";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"79";"SERV. DE APOIO ADMIN., TECNICO E OPERACIONAL";"PRESTACAO DE SERVICOS DE MOTORISTA                                            000015008                                                                     ContrataÁ„o de Pessoa JurÌdica para a PrestaÁ„o de ServiÁo Continuado de Motorista, no quantitativo de 1 (um) Posto de serviÁo para Condutor com habilitaÁ„o na categoria ?E?, por 220 horas mensais, pelo prazo de 12 (doze) meses, prorrog·veis em atÈ quatro perÌodos iguais consecutivos, para a Inspetoria da Receita Federal do Brasil em Santana do Livramento/RS ? IRFB/SLV/RS. O preÁo global deve incluir 20 (vinte) horas extras e 04 (quatro) di·rias mensais.";"1,00000";"1,00000";"1,00000"
"47073408";"170179000012018NE800015";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"15";"TRIBUTOS A CONTA DO LOCATARIO OU CESSIONARIO";"LOCACAO DE IMOVEL                                                             000004316                                                                     Este item È referente ‡ complementaÁ„o do valor contratual pela prorrogaÁ„o de mais 24 meses de locaÁ„o, da parte de um quarto do imÛvel, contados de 19/06/2017 a 18/06/2019, acrescido de valor estimativo de R$ 105,00 mensais a tÌtulo de ressacimento de despesas condominiais.";"24,00000";"84,53000";"2028,72000"
"47171813";"200346000012018NE800029";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"16";"MANUTENCAO E CONSERV. DE BENS IMOVEIS";"INSTALACAO / MANUTENCAO - ELEVADORES, ESCADAS ROLANTES,  MON                  TA - CARGAS / PLATAFORMA / ESCADAS 000003557                                  ManutenÁ„o preventiva e corretiva de elevadores com fornecimento de peÁas.";"12,00000";"194,44000";"2333,28000"
"47171879";"250030000012018NE800008";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"39";"OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDIC";"44";"SERVICOS DE AGUA E ESGOTO";"FORNECIMENTO DE AGUA CANALIZADA                                               000004146                                                                     ContrataÁ„o da prestaÁ„o de serviÁos p˙blicos de abastecimento de ·gua e esgotamento sanit·rio para o N˙cleo Estadual do MinistÈrio da Sa˙de no PiauÌ   NE/MS/PI.";"1,04960";"2096,03000";"2199,99309"
"47171916";"170177000012018NE800042";"3";"DESPESAS CORRENTES";"3";"OUTRAS DESPESAS CORRENTES";"90";"APLICACOES DIRETAS";"47";"OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS";"22";"CONTRIBUICAO P/ CUSTEIO DE ILUMINACAO PUBLICA";"ENERGIA ELETRICA - FORNECIMENTO                                               000004120                                                                     ContrataÁ„o da empresa Rio Grande Energia S/A para a prestaÁ„o de serviÁos de distribuiÁ„o e fornecimento de energia elÈtrica, na estrutura tarif·ria convencional, para a AgÍncia da Receita Federal do Brasil de GravataÌ/RS, localizada na Rua JosÈ Costa de Medeiros, n∫ 1834   Centro   GravataÌ/RS, pelo perÌodo de 60 (sessenta) meses.";"1,00000";"1,00000";"1,00000"
